utc_timestamp,DE_load_actual_entsoe_transparency,DE_solar_capacity,DE_solar_generation_actual
2019-01-06T02:00:00Z,41981,47579,0
2019-01-06T03:00:00Z,41903,47579,0
2019-01-06T04:00:00Z,41300,47579,0
2019-01-06T05:00:00Z,40917,47579,0
2019-01-06T06:00:00Z,42040,47579,0
2019-01-06T07:00:00Z,44988,47579,80
2019-01-06T08:00:00Z,48812,47579,732
2019-01-06T09:00:00Z,51933,47579,1739
2019-01-06T10:00:00Z,54497,47579,2450
2019-01-06T11:00:00Z,55033,47579,2641
2019-01-06T12:00:00Z,53673,47579,2263
2019-01-06T13:00:00Z,53219,47579,1434
2019-01-06T14:00:00Z,52240,47579,477
2019-01-06T15:00:00Z,53738,47579,27
2019-01-06T16:00:00Z,57201,47579,0
2019-01-06T17:00:00Z,58107,47579,0
2019-01-06T18:00:00Z,56663,47579,0
2019-01-06T19:00:00Z,54371,47579,0
2019-01-06T20:00:00Z,52443,47579,0
2019-01-06T21:00:00Z,52249,47579,0
2019-01-06T22:00:00Z,49497,47579,0
2019-01-06T23:00:00Z,46260,47643,0
2019-01-07T00:00:00Z,44304,47643,0
2019-01-07T01:00:00Z,43691,47643,0
2019-01-07T02:00:00Z,44287,47643,0
2019-01-07T03:00:00Z,46200,47643,0
2019-01-07T04:00:00Z,50649,47643,0
2019-01-07T05:00:00Z,59542,47643,0
2019-01-07T06:00:00Z,66261,47643,0
2019-01-07T07:00:00Z,68960,47643,71
2019-01-07T08:00:00Z,69247,47643,656
2019-01-07T09:00:00Z,70469,47643,1532
2019-01-07T10:00:00Z,71360,47643,2150
2019-01-07T11:00:00Z,70861,47643,2295
2019-01-07T12:00:00Z,70827,47643,1991
2019-01-07T13:00:00Z,70353,47643,1266
2019-01-07T14:00:00Z,69778,47643,437
2019-01-07T15:00:00Z,70582,47643,33
2019-01-07T16:00:00Z,72983,47643,0
2019-01-07T17:00:00Z,72271,47643,0
2019-01-07T18:00:00Z,69826,47643,0
2019-01-07T19:00:00Z,66773,47643,0
2019-01-07T20:00:00Z,63890,47643,0
2019-01-07T21:00:00Z,61124,47643,0
2019-01-07T22:00:00Z,57444,47643,0
2019-01-07T23:00:00Z,53755,47671,0
2019-01-08T00:00:00Z,51790,47671,0
2019-01-08T01:00:00Z,51217,47671,0
2019-01-08T02:00:00Z,51792,47671,0
2019-01-08T03:00:00Z,53483,47671,0
2019-01-08T04:00:00Z,56535,47671,0
2019-01-08T05:00:00Z,64186,47671,0
2019-01-08T06:00:00Z,70387,47671,0
2019-01-08T07:00:00Z,72913,47671,88
2019-01-08T08:00:00Z,73232,47671,754
2019-01-08T09:00:00Z,73615,47671,1816
2019-01-08T10:00:00Z,73965,47671,2597
2019-01-08T11:00:00Z,74062,47671,3013
2019-01-08T12:00:00Z,73620,47671,2750
2019-01-08T13:00:00Z,72595,47671,1786
2019-01-08T14:00:00Z,72428,47671,642
2019-01-08T15:00:00Z,73340,47671,49
2019-01-08T16:00:00Z,75056,47671,0
2019-01-08T17:00:00Z,74557,47671,0
2019-01-08T18:00:00Z,72894,47671,0
2019-01-08T19:00:00Z,69352,47671,0
2019-01-08T20:00:00Z,65661,47671,0
2019-01-08T21:00:00Z,62273,47671,0
2019-01-08T22:00:00Z,58913,47671,0
2019-01-08T23:00:00Z,54556,47696,0
2019-01-09T00:00:00Z,53114,47696,0
2019-01-09T01:00:00Z,52409,47696,0
2019-01-09T02:00:00Z,53050,47696,0
2019-01-09T03:00:00Z,54543,47696,0
2019-01-09T04:00:00Z,57435,47696,0
2019-01-09T05:00:00Z,64437,47696,0
2019-01-09T06:00:00Z,70591,47696,0
2019-01-09T07:00:00Z,73228,47696,76
2019-01-09T08:00:00Z,73458,47696,775
2019-01-09T09:00:00Z,74727,47696,1946
2019-01-09T10:00:00Z,75886,47696,2802
2019-01-09T11:00:00Z,74863,47696,2813
2019-01-09T12:00:00Z,74975,47696,2374
2019-01-09T13:00:00Z,74342,47696,1552
2019-01-09T14:00:00Z,73418,47696,611
2019-01-09T15:00:00Z,73511,47696,53
2019-01-09T16:00:00Z,75688,47696,0
2019-01-09T17:00:00Z,74823,47696,0
2019-01-09T18:00:00Z,73051,47696,0
2019-01-09T19:00:00Z,68496,47696,0
2019-01-09T20:00:00Z,64972,47696,0
2019-01-09T21:00:00Z,62300,47696,0
2019-01-09T22:00:00Z,57412,47696,0
2019-01-09T23:00:00Z,54812,47723,0
2019-01-10T00:00:00Z,52638,47723,0
2019-01-10T01:00:00Z,51671,47723,0
2019-01-10T02:00:00Z,51664,47723,0
2019-01-10T03:00:00Z,52566,47723,0
2019-01-10T04:00:00Z,55366,47723,0
2019-01-10T05:00:00Z,62424,47723,0
2019-01-10T06:00:00Z,68130,47723,0
2019-01-10T07:00:00Z,70931,47723,88
2019-01-10T08:00:00Z,70756,47723,725
2019-01-10T09:00:00Z,71821,47723,1614
2019-01-10T10:00:00Z,72286,47723,2212
2019-01-10T11:00:00Z,72042,47723,2423
2019-01-10T12:00:00Z,71568,47723,2074
2019-01-10T13:00:00Z,70434,47723,1328
2019-01-10T14:00:00Z,69995,47723,475
2019-01-10T15:00:00Z,70041,47723,38
2019-01-10T16:00:00Z,72111,47723,0
2019-01-10T17:00:00Z,71422,47723,0
2019-01-10T18:00:00Z,70110,47723,0
2019-01-10T19:00:00Z,66812,47723,0
2019-01-10T20:00:00Z,63343,47723,0
2019-01-10T21:00:00Z,61566,47723,0
2019-01-10T22:00:00Z,57911,47723,0
2019-01-10T23:00:00Z,55770,47753,0
2019-01-11T00:00:00Z,53599,47753,0
2019-01-11T01:00:00Z,52917,47753,0
2019-01-11T02:00:00Z,53186,47753,0
2019-01-11T03:00:00Z,54120,47753,0
2019-01-11T04:00:00Z,56777,47753,0
2019-01-11T05:00:00Z,64681,47753,0
2019-01-11T06:00:00Z,71047,47753,0
2019-01-11T07:00:00Z,73848,47753,81
2019-01-11T08:00:00Z,74284,47753,362
2019-01-11T09:00:00Z,75003,47753,764
2019-01-11T10:00:00Z,75755,47753,1017
2019-01-11T11:00:00Z,75272,47753,1134
2019-01-11T12:00:00Z,73979,47753,1005
2019-01-11T13:00:00Z,71844,47753,676
2019-01-11T14:00:00Z,70993,47753,277
2019-01-11T15:00:00Z,71074,47753,24
2019-01-11T16:00:00Z,73420,47753,0
2019-01-11T17:00:00Z,72587,47753,0
2019-01-11T18:00:00Z,71174,47753,0
2019-01-11T19:00:00Z,66599,47753,0
2019-01-11T20:00:00Z,63116,47753,0
2019-01-11T21:00:00Z,60631,47753,0
2019-01-11T22:00:00Z,57127,47753,0
2019-01-11T23:00:00Z,53628,47755,0
2019-01-12T00:00:00Z,51190,47755,0
2019-01-12T01:00:00Z,49636,47755,0
2019-01-12T02:00:00Z,48441,47755,0
2019-01-12T03:00:00Z,47975,47755,0
2019-01-12T04:00:00Z,48237,47755,0
2019-01-12T05:00:00Z,49355,47755,0
2019-01-12T06:00:00Z,52316,47755,0
2019-01-12T07:00:00Z,56230,47755,61
2019-01-12T08:00:00Z,59208,47755,500
2019-01-12T09:00:00Z,61712,47755,1130
2019-01-12T10:00:00Z,63507,47755,1390
2019-01-12T11:00:00Z,63403,47755,1474
2019-01-12T12:00:00Z,61931,47755,1244
2019-01-12T13:00:00Z,60820,47755,780
2019-01-12T14:00:00Z,60284,47755,271
2019-01-12T15:00:00Z,61508,47755,22
2019-01-12T16:00:00Z,64203,47755,0
2019-01-12T17:00:00Z,64165,47755,0
2019-01-12T18:00:00Z,61980,47755,0
2019-01-12T19:00:00Z,58286,47755,0
2019-01-12T20:00:00Z,55397,47755,0
2019-01-12T21:00:00Z,54399,47755,0
2019-01-12T22:00:00Z,51913,47755,0
2019-01-12T23:00:00Z,48529,47755,0
2019-01-13T00:00:00Z,46199,47755,0
2019-01-13T01:00:00Z,45019,47755,0
2019-01-13T02:00:00Z,44731,47755,0
2019-01-13T03:00:00Z,44626,47755,0
2019-01-13T04:00:00Z,43828,47755,0
2019-01-13T05:00:00Z,43084,47755,0
2019-01-13T06:00:00Z,45093,47755,0
2019-01-13T07:00:00Z,48575,47755,85
2019-01-13T08:00:00Z,52931,47755,399
2019-01-13T09:00:00Z,56145,47755,867
2019-01-13T10:00:00Z,59215,47755,1218
2019-01-13T11:00:00Z,59519,47755,1333
2019-01-13T12:00:00Z,58461,47755,1146
2019-01-13T13:00:00Z,57494,47755,720
2019-01-13T14:00:00Z,57195,47755,284
2019-01-13T15:00:00Z,58057,47755,22
2019-01-13T16:00:00Z,60818,47755,0
2019-01-13T17:00:00Z,62057,47755,0
2019-01-13T18:00:00Z,60629,47755,0
2019-01-13T19:00:00Z,58052,47755,0
2019-01-13T20:00:00Z,56609,47755,0
2019-01-13T21:00:00Z,56518,47755,0
2019-01-13T22:00:00Z,54162,47755,0
2019-01-13T23:00:00Z,51449,47789,0
2019-01-14T00:00:00Z,49574,47789,0
2019-01-14T01:00:00Z,49003,47789,0
2019-01-14T02:00:00Z,49436,47789,0
2019-01-14T03:00:00Z,50765,47789,0
2019-01-14T04:00:00Z,54835,47789,0
2019-01-14T05:00:00Z,63589,47789,0
2019-01-14T06:00:00Z,70444,47789,0
2019-01-14T07:00:00Z,73035,47789,234
2019-01-14T08:00:00Z,73619,47789,1587
2019-01-14T09:00:00Z,73012,47789,3501
2019-01-14T10:00:00Z,74072,47789,4915
2019-01-14T11:00:00Z,73754,47789,5250
2019-01-14T12:00:00Z,73750,47789,4545
2019-01-14T13:00:00Z,72723,47789,3469
2019-01-14T14:00:00Z,72358,47789,1606
2019-01-14T15:00:00Z,72743,47789,173
2019-01-14T16:00:00Z,76030,47789,0
2019-01-14T17:00:00Z,75128,47789,0
2019-01-14T18:00:00Z,73059,47789,0
2019-01-14T19:00:00Z,69204,47789,0
2019-01-14T20:00:00Z,65316,47789,0
2019-01-14T21:00:00Z,62499,47789,0
2019-01-14T22:00:00Z,57719,47789,0
2019-01-14T23:00:00Z,55212,47843,0
2019-01-15T00:00:00Z,53399,47843,0
2019-01-15T01:00:00Z,52662,47843,0
2019-01-15T02:00:00Z,52791,47843,0
2019-01-15T03:00:00Z,53773,47843,0
2019-01-15T04:00:00Z,57076,47843,0
2019-01-15T05:00:00Z,63805,47843,0
2019-01-15T06:00:00Z,70349,47843,0
2019-01-15T07:00:00Z,73543,47843,126
2019-01-15T08:00:00Z,73231,47843,962
2019-01-15T09:00:00Z,74307,47843,2012
2019-01-15T10:00:00Z,75474,47843,2674
2019-01-15T11:00:00Z,74659,47843,3155
2019-01-15T12:00:00Z,74184,47843,3019
2019-01-15T13:00:00Z,73065,47843,2214
2019-01-15T14:00:00Z,72731,47843,863
2019-01-15T15:00:00Z,72593,47843,80
2019-01-15T16:00:00Z,74543,47843,0
2019-01-15T17:00:00Z,73830,47843,0
2019-01-15T18:00:00Z,72196,47843,0
2019-01-15T19:00:00Z,68651,47843,0
2019-01-15T20:00:00Z,65235,47843,0
2019-01-15T21:00:00Z,62220,47843,0
2019-01-15T22:00:00Z,58045,47843,0
2019-01-15T23:00:00Z,54850,47869,0
2019-01-16T00:00:00Z,52623,47869,0
2019-01-16T01:00:00Z,51631,47869,0
2019-01-16T02:00:00Z,51717,47869,0
2019-01-16T03:00:00Z,53589,47869,0
2019-01-16T04:00:00Z,56758,47869,0
2019-01-16T05:00:00Z,64005,47869,0
2019-01-16T06:00:00Z,70802,47869,0
2019-01-16T07:00:00Z,72941,47869,300
2019-01-16T08:00:00Z,72982,47869,1777
2019-01-16T09:00:00Z,73496,47869,3890
2019-01-16T10:00:00Z,73981,47869,5664
2019-01-16T11:00:00Z,73809,47869,6407
2019-01-16T12:00:00Z,73634,47869,6092
2019-01-16T13:00:00Z,72284,47869,4553
2019-01-16T14:00:00Z,71641,47869,2079
2019-01-16T15:00:00Z,72069,47869,282
2019-01-16T16:00:00Z,75187,47869,0
2019-01-16T17:00:00Z,74349,47869,0
2019-01-16T18:00:00Z,72535,47869,0
2019-01-16T19:00:00Z,67911,47869,0
2019-01-16T20:00:00Z,64589,47869,0
2019-01-16T21:00:00Z,61747,47869,0
2019-01-16T22:00:00Z,57961,47869,0
2019-01-16T23:00:00Z,55056,47893,0
2019-01-17T00:00:00Z,53410,47893,0
2019-01-17T01:00:00Z,52212,47893,0
2019-01-17T02:00:00Z,52297,47893,0
2019-01-17T03:00:00Z,54010,47893,0
2019-01-17T04:00:00Z,56918,47893,0
2019-01-17T05:00:00Z,64242,47893,0
2019-01-17T06:00:00Z,71012,47893,0
2019-01-17T07:00:00Z,73502,47893,338
2019-01-17T08:00:00Z,73129,47893,1585
2019-01-17T09:00:00Z,73618,47893,2819
2019-01-17T10:00:00Z,74577,47893,3716
2019-01-17T11:00:00Z,74288,47893,3838
2019-01-17T12:00:00Z,74117,47893,3566
2019-01-17T13:00:00Z,73229,47893,2716
2019-01-17T14:00:00Z,72014,47893,1387
2019-01-17T15:00:00Z,71722,47893,196
2019-01-17T16:00:00Z,74599,47893,0
2019-01-17T17:00:00Z,74689,47893,0
2019-01-17T18:00:00Z,72969,47893,0
2019-01-17T19:00:00Z,69413,47893,0
2019-01-17T20:00:00Z,65861,47893,0
2019-01-17T21:00:00Z,62706,47893,0
2019-01-17T22:00:00Z,58200,47893,0
2019-01-17T23:00:00Z,56004,47923,0
2019-01-18T00:00:00Z,53694,47923,0
2019-01-18T01:00:00Z,52374,47923,0
2019-01-18T02:00:00Z,52249,47923,0
2019-01-18T03:00:00Z,53350,47923,0
2019-01-18T04:00:00Z,55931,47923,0
2019-01-18T05:00:00Z,63143,47923,0
2019-01-18T06:00:00Z,69628,47923,0
2019-01-18T07:00:00Z,71801,47923,366
2019-01-18T08:00:00Z,72309,47923,2273
2019-01-18T09:00:00Z,71877,47923,5078
2019-01-18T10:00:00Z,71884,47923,8214
2019-01-18T11:00:00Z,70847,47923,9980
2019-01-18T12:00:00Z,69447,47923,9844
2019-01-18T13:00:00Z,68401,47923,7621
2019-01-18T14:00:00Z,68062,47923,3579
2019-01-18T15:00:00Z,67803,47923,457
2019-01-18T16:00:00Z,70733,47923,0
2019-01-18T17:00:00Z,70666,47923,0
2019-01-18T18:00:00Z,68912,47923,0
2019-01-18T19:00:00Z,65011,47923,0
2019-01-18T20:00:00Z,62234,47923,0
2019-01-18T21:00:00Z,59746,47923,0
2019-01-18T22:00:00Z,56460,47923,0
2019-01-18T23:00:00Z,53299,47928,0
2019-01-19T00:00:00Z,51547,47928,0
2019-01-19T01:00:00Z,50550,47928,0
2019-01-19T02:00:00Z,49322,47928,0
2019-01-19T03:00:00Z,48969,47928,0
2019-01-19T04:00:00Z,48739,47928,0
2019-01-19T05:00:00Z,49384,47928,0
2019-01-19T06:00:00Z,52230,47928,0
2019-01-19T07:00:00Z,56320,47928,610
2019-01-19T08:00:00Z,59833,47928,4037
2019-01-19T09:00:00Z,61281,47928,8442
2019-01-19T10:00:00Z,61862,47928,11873
2019-01-19T11:00:00Z,60557,47928,13016
2019-01-19T12:00:00Z,58117,47928,11917
2019-01-19T13:00:00Z,56200,47928,8623
2019-01-19T14:00:00Z,56438,47928,3980
2019-01-19T15:00:00Z,57961,47928,601
2019-01-19T16:00:00Z,62219,47928,0
2019-01-19T17:00:00Z,62935,47928,0
2019-01-19T18:00:00Z,61110,47928,0
2019-01-19T19:00:00Z,57107,47928,0
2019-01-19T20:00:00Z,54379,47928,0
2019-01-19T21:00:00Z,53665,47928,0
2019-01-19T22:00:00Z,51745,47928,0
2019-01-19T23:00:00Z,49303,47934,0
2019-01-20T00:00:00Z,47313,47934,0
2019-01-20T01:00:00Z,46200,47934,0
2019-01-20T02:00:00Z,45555,47934,0
2019-01-20T03:00:00Z,45156,47934,0
2019-01-20T04:00:00Z,44615,47934,0
2019-01-20T05:00:00Z,43890,47934,0
2019-01-20T06:00:00Z,45552,47934,0
2019-01-20T07:00:00Z,48931,47934,569
2019-01-20T08:00:00Z,52763,47934,3685
2019-01-20T09:00:00Z,54614,47934,7486
2019-01-20T10:00:00Z,56211,47934,10154
2019-01-20T11:00:00Z,56108,47934,10923
2019-01-20T12:00:00Z,54550,47934,9942
2019-01-20T13:00:00Z,52649,47934,7127
2019-01-20T14:00:00Z,52094,47934,3186
2019-01-20T15:00:00Z,53731,47934,441
2019-01-20T16:00:00Z,58766,47934,0
2019-01-20T17:00:00Z,60626,47934,0
2019-01-20T18:00:00Z,59426,47934,0
2019-01-20T19:00:00Z,56839,47934,0
2019-01-20T20:00:00Z,54908,47934,0
2019-01-20T21:00:00Z,55726,47934,0
2019-01-20T22:00:00Z,53197,47934,0
2019-01-20T23:00:00Z,51967,47967,0
2019-01-21T00:00:00Z,49859,47967,0
2019-01-21T01:00:00Z,48975,47967,0
2019-01-21T02:00:00Z,49141,47967,0
2019-01-21T03:00:00Z,50498,47967,0
2019-01-21T04:00:00Z,54504,47967,0
2019-01-21T05:00:00Z,63218,47967,0
2019-01-21T06:00:00Z,70166,47967,0
2019-01-21T07:00:00Z,71775,47967,404
2019-01-21T08:00:00Z,72393,47967,2895
2019-01-21T09:00:00Z,72914,47967,6448
2019-01-21T10:00:00Z,73243,47967,9448
2019-01-21T11:00:00Z,72116,47967,10724
2019-01-21T12:00:00Z,71872,47967,10041
2019-01-21T13:00:00Z,70591,47967,7545
2019-01-21T14:00:00Z,69545,47967,3646
2019-01-21T15:00:00Z,69731,47967,565
2019-01-21T16:00:00Z,72854,47967,0
2019-01-21T17:00:00Z,73563,47967,0
2019-01-21T18:00:00Z,72439,47967,0
2019-01-21T19:00:00Z,69213,47967,0
2019-01-21T20:00:00Z,65988,47967,0
2019-01-21T21:00:00Z,63751,47967,0
2019-01-21T22:00:00Z,60219,47967,0
2019-01-21T23:00:00Z,57173,48010,0
2019-01-22T00:00:00Z,55795,48010,0
2019-01-22T01:00:00Z,54439,48010,0
2019-01-22T02:00:00Z,53776,48010,0
2019-01-22T03:00:00Z,54515,48010,0
2019-01-22T04:00:00Z,57652,48010,0
2019-01-22T05:00:00Z,65264,48010,0
2019-01-22T06:00:00Z,71493,48010,1
2019-01-22T07:00:00Z,73774,48010,371
2019-01-22T08:00:00Z,74512,48010,2539
2019-01-22T09:00:00Z,74776,48010,5051
2019-01-22T10:00:00Z,75244,48010,6999
2019-01-22T11:00:00Z,75088,48010,7825
2019-01-22T12:00:00Z,74669,48010,7210
2019-01-22T13:00:00Z,74209,48010,5032
2019-01-22T14:00:00Z,73496,48010,2202
2019-01-22T15:00:00Z,72784,48010,308
2019-01-22T16:00:00Z,75672,48010,0
2019-01-22T17:00:00Z,75947,48010,0
2019-01-22T18:00:00Z,74676,48010,0
2019-01-22T19:00:00Z,70663,48010,0
2019-01-22T20:00:00Z,67044,48010,0
2019-01-22T21:00:00Z,64414,48010,0
2019-01-22T22:00:00Z,60880,48010,0
2019-01-22T23:00:00Z,58476,48049,0
2019-01-23T00:00:00Z,56470,48049,0
2019-01-23T01:00:00Z,55636,48049,0
2019-01-23T02:00:00Z,55235,48049,0
2019-01-23T03:00:00Z,55523,48049,0
2019-01-23T04:00:00Z,58835,48049,0
2019-01-23T05:00:00Z,66169,48049,0
2019-01-23T06:00:00Z,72709,48049,1
2019-01-23T07:00:00Z,74528,48049,350
2019-01-23T08:00:00Z,75236,48049,1941
2019-01-23T09:00:00Z,75888,48049,3880
2019-01-23T10:00:00Z,75981,48049,5285
2019-01-23T11:00:00Z,75577,48049,5617
2019-01-23T12:00:00Z,74714,48049,4820
2019-01-23T13:00:00Z,73834,48049,3388
2019-01-23T14:00:00Z,72943,48049,1531
2019-01-23T15:00:00Z,72621,48049,224
2019-01-23T16:00:00Z,75425,48049,0
2019-01-23T17:00:00Z,75078,48049,0
2019-01-23T18:00:00Z,73620,48049,0
2019-01-23T19:00:00Z,70018,48049,0
2019-01-23T20:00:00Z,66723,48049,0
2019-01-23T21:00:00Z,64639,48049,0
2019-01-23T22:00:00Z,60752,48049,0
2019-01-23T23:00:00Z,58252,48097,0
2019-01-24T00:00:00Z,56250,48097,0
2019-01-24T01:00:00Z,54880,48097,0
2019-01-24T02:00:00Z,54864,48097,0
2019-01-24T03:00:00Z,55444,48097,0
2019-01-24T04:00:00Z,58055,48097,0
2019-01-24T05:00:00Z,65072,48097,0
2019-01-24T06:00:00Z,71262,48097,1
2019-01-24T07:00:00Z,73342,48097,164
2019-01-24T08:00:00Z,73917,48097,901
2019-01-24T09:00:00Z,74669,48097,1977
2019-01-24T10:00:00Z,74859,48097,2854
2019-01-24T11:00:00Z,74235,48097,3186
2019-01-24T12:00:00Z,73914,48097,2721
2019-01-24T13:00:00Z,73090,48097,1804
2019-01-24T14:00:00Z,72688,48097,765
2019-01-24T15:00:00Z,72339,48097,137
2019-01-24T16:00:00Z,74057,48097,2
2019-01-24T17:00:00Z,74138,48097,0
2019-01-24T18:00:00Z,72630,48097,0
2019-01-24T19:00:00Z,68853,48097,0
2019-01-24T20:00:00Z,65775,48097,0
2019-01-24T21:00:00Z,63265,48097,0
2019-01-24T22:00:00Z,59645,48097,0
2019-01-24T23:00:00Z,57260,48152,0
2019-01-25T00:00:00Z,55614,48152,0
2019-01-25T01:00:00Z,54539,48152,0
2019-01-25T02:00:00Z,53779,48152,0
2019-01-25T03:00:00Z,54548,48152,0
2019-01-25T04:00:00Z,57565,48152,0
2019-01-25T05:00:00Z,64763,48152,0
2019-01-25T06:00:00Z,70458,48152,1
2019-01-25T07:00:00Z,72822,48152,178
2019-01-25T08:00:00Z,73865,48152,839
2019-01-25T09:00:00Z,74851,48152,1869
2019-01-25T10:00:00Z,74648,48152,2902
2019-01-25T11:00:00Z,74216,48152,3398
2019-01-25T12:00:00Z,72760,48152,3169
2019-01-25T13:00:00Z,71572,48152,2359
2019-01-25T14:00:00Z,70471,48152,1229
2019-01-25T15:00:00Z,70086,48152,286
2019-01-25T16:00:00Z,73077,48152,6
2019-01-25T17:00:00Z,73421,48152,0
2019-01-25T18:00:00Z,71907,48152,0
2019-01-25T19:00:00Z,67547,48152,0
2019-01-25T20:00:00Z,64453,48152,0
2019-01-25T21:00:00Z,62915,48152,0
2019-01-25T22:00:00Z,59754,48152,0
2019-01-25T23:00:00Z,56824,48158,0
2019-01-26T00:00:00Z,54527,48158,0
2019-01-26T01:00:00Z,52927,48158,0
2019-01-26T02:00:00Z,52273,48158,0
2019-01-26T03:00:00Z,52014,48158,0
2019-01-26T04:00:00Z,51757,48158,0
2019-01-26T05:00:00Z,52359,48158,0
2019-01-26T06:00:00Z,55497,48158,2
2019-01-26T07:00:00Z,59035,48158,124
2019-01-26T08:00:00Z,62438,48158,542
2019-01-26T09:00:00Z,64213,48158,1111
2019-01-26T10:00:00Z,64680,48158,1726
2019-01-26T11:00:00Z,63964,48158,2210
2019-01-26T12:00:00Z,61731,48158,2408
2019-01-26T13:00:00Z,60543,48158,2035
2019-01-26T14:00:00Z,59897,48158,1102
2019-01-26T15:00:00Z,60035,48158,268
2019-01-26T16:00:00Z,63182,48158,5
2019-01-26T17:00:00Z,63839,48158,0
2019-01-26T18:00:00Z,61657,48158,0
2019-01-26T19:00:00Z,58044,48158,0
2019-01-26T20:00:00Z,56217,48158,0
2019-01-26T21:00:00Z,55203,48158,0
2019-01-26T22:00:00Z,52044,48158,0
2019-01-26T23:00:00Z,49680,48160,0
2019-01-27T00:00:00Z,47701,48160,0
2019-01-27T01:00:00Z,46103,48160,0
2019-01-27T02:00:00Z,45719,48160,0
2019-01-27T03:00:00Z,45942,48160,0
2019-01-27T04:00:00Z,45467,48160,0
2019-01-27T05:00:00Z,44702,48160,0
2019-01-27T06:00:00Z,46858,48160,2
2019-01-27T07:00:00Z,49290,48160,274
2019-01-27T08:00:00Z,52816,48160,1343
2019-01-27T09:00:00Z,54869,48160,2528
2019-01-27T10:00:00Z,57352,48160,3696
2019-01-27T11:00:00Z,57345,48160,4549
2019-01-27T12:00:00Z,55077,48160,4842
2019-01-27T13:00:00Z,53866,48160,4044
2019-01-27T14:00:00Z,53230,48160,2147
2019-01-27T15:00:00Z,53825,48160,528
2019-01-27T16:00:00Z,57505,48160,8
2019-01-27T17:00:00Z,59156,48160,0
2019-01-27T18:00:00Z,58317,48160,0
2019-01-27T19:00:00Z,56199,48160,0
2019-01-27T20:00:00Z,54583,48160,0
2019-01-27T21:00:00Z,54898,48160,0
2019-01-27T22:00:00Z,52002,48160,0
2019-01-27T23:00:00Z,49677,48234,0
2019-01-28T00:00:00Z,48092,48234,0
2019-01-28T01:00:00Z,47637,48234,0
2019-01-28T02:00:00Z,48260,48234,0
2019-01-28T03:00:00Z,49976,48234,0
2019-01-28T04:00:00Z,53456,48234,0
2019-01-28T05:00:00Z,62036,48234,0
2019-01-28T06:00:00Z,69398,48234,2
2019-01-28T07:00:00Z,71774,48234,398
2019-01-28T08:00:00Z,72722,48234,1783
2019-01-28T09:00:00Z,73481,48234,3403
2019-01-28T10:00:00Z,73963,48234,4728
2019-01-28T11:00:00Z,74287,48234,5121
2019-01-28T12:00:00Z,74312,48234,4189
2019-01-28T13:00:00Z,73440,48234,2922
2019-01-28T14:00:00Z,72617,48234,1461
2019-01-28T15:00:00Z,71959,48234,359
2019-01-28T16:00:00Z,73924,48234,12
2019-01-28T17:00:00Z,73725,48234,0
2019-01-28T18:00:00Z,71926,48234,0
2019-01-28T19:00:00Z,67953,48234,0
2019-01-28T20:00:00Z,64436,48234,0
2019-01-28T21:00:00Z,62112,48234,0
2019-01-28T22:00:00Z,58017,48234,0
2019-01-28T23:00:00Z,55022,48309,0
2019-01-29T00:00:00Z,53221,48309,0
2019-01-29T01:00:00Z,52270,48309,0
2019-01-29T02:00:00Z,52422,48309,0
2019-01-29T03:00:00Z,53621,48309,0
2019-01-29T04:00:00Z,56853,48309,0
2019-01-29T05:00:00Z,64607,48309,0
2019-01-29T06:00:00Z,70612,48309,3
2019-01-29T07:00:00Z,72464,48309,368
2019-01-29T08:00:00Z,73297,48309,1655
2019-01-29T09:00:00Z,73154,48309,3638
2019-01-29T10:00:00Z,73615,48309,5905
2019-01-29T11:00:00Z,72616,48309,7104
2019-01-29T12:00:00Z,72013,48309,7159
2019-01-29T13:00:00Z,71051,48309,5746
2019-01-29T14:00:00Z,70363,48309,3376
2019-01-29T15:00:00Z,69043,48309,978
2019-01-29T16:00:00Z,71554,48309,23
2019-01-29T17:00:00Z,72688,48309,0
2019-01-29T18:00:00Z,71552,48309,0
2019-01-29T19:00:00Z,68205,48309,0
2019-01-29T20:00:00Z,64051,48309,0
2019-01-29T21:00:00Z,61468,48309,0
2019-01-29T22:00:00Z,57595,48309,0
2019-01-29T23:00:00Z,55256,48448,0
2019-01-30T00:00:00Z,53719,48448,0
2019-01-30T01:00:00Z,52899,48448,0
2019-01-30T02:00:00Z,52953,48448,0
2019-01-30T03:00:00Z,53937,48448,0
2019-01-30T04:00:00Z,57346,48448,0
2019-01-30T05:00:00Z,64625,48448,0
2019-01-30T06:00:00Z,69989,48448,5
2019-01-30T07:00:00Z,71636,48448,663
2019-01-30T08:00:00Z,71545,48448,2486
2019-01-30T09:00:00Z,72759,48448,4394
2019-01-30T10:00:00Z,73597,48448,6384
2019-01-30T11:00:00Z,73461,48448,7480
2019-01-30T12:00:00Z,73893,48448,6177
2019-01-30T13:00:00Z,72618,48448,4005
2019-01-30T14:00:00Z,71257,48448,1943
2019-01-30T15:00:00Z,70392,48448,382
2019-01-30T16:00:00Z,72624,48448,3
2019-01-30T17:00:00Z,73140,48448,0
2019-01-30T18:00:00Z,71762,48448,0
2019-01-30T19:00:00Z,67672,48448,0
2019-01-30T20:00:00Z,64466,48448,0
2019-01-30T21:00:00Z,62060,48448,0
2019-01-30T22:00:00Z,58071,48448,0
2019-01-30T23:00:00Z,55486,48611,0
2019-01-31T00:00:00Z,53646,48611,0
2019-01-31T01:00:00Z,52548,48611,0
